Visit_ID,Tourist_Origin,Destination _City,Destination_Type,Visitor_Type,Season,Visit_Date,Visitors_Count,Average_Rating,Revenue_USD,Average_Spending
VIS263,Indonesia,Munnar,Hill Station,International,Winter,9/4/2021,3469,3.28,743506.19,214.3286797
VIS264,Dubai,Alappuzha,Beach,Domestic,Monsoon,9/5/2022,1133,4.31,144074.43,127.1618976
VIS265,Indonesia,Dubai,Beach,Domestic,Winter,11/7/2021,3382,3.46,651039.34,192.5012833
VIS266,France,Paris,City Tourism,Domestic,Winter,5/30/2023,2586,4.02,624522.79,241.5014656
VIS267,France,Bangkok,Heritage,Domestic,Winter,2/24/2021,2481,3.75,192339.03,77.52480048
VIS268,India,Rome,Heritage,Domestic,Summer,5/26/2021,4337,3.41,1165971.52,268.8428683
VIS269,Thailand,Kochi,Wildlife,Domestic,Winter,12/20/2021,3868,2.65,1111070.76,287.2468356
VIS270,Singapore,Bangkok,City Tourism,International,Winter,3/27/2023,4160,2.88,416900.99,100.2165841
VIS271,France,Alappuzha,Wildlife,International,Summer,6/21/2021,2548,4.12,107337.14,42.12603611
VIS272,France,Kochi,Hill Station,Domestic,Summer,5/16/2021,2550,2.64,549854.58,215.6292471
VIS273,Dubai,Kochi,Hill Station,International,Summer,12/26/2021,988,4.3,23263.64,23.54619433
VIS274,Italy,Munnar,Beach,International,Summer,12/8/2021,3056,4.28,169731.98,55.54056937
VIS275,Malaysia,Kochi,Adventure,Domestic,Summer,3/26/2024,641,4.74,101868.57,158.9213261
VIS276,India,Kochi,Beach,Domestic,Winter,8/25/2021,1881,2.88,,0
VIS277,Singapore,Dubai,Heritage,Domestic,Summer,3/14/2021,4539,4.56,1111475.53,244.8723353
VIS278,India,Alappuzha,Hill Station,Domestic,Summer,3/16/2024,3064,3.21,163716.45,53.43226175
VIS279,Indonesia,Kochi,Heritage,Domestic,Summer,9/29/2022,2691,4.06,118909.76,44.187945
VIS280,Indonesia,Dubai,City Tourism,Domestic,Winter,,3026,3.08,561847.9,185.6734633
VIS281,India,Bangkok,City Tourism,International,Winter,12/11/2022,88,3.55,25192.4,286.2772727
VIS282,Thailand,Kochi,Hill Station,International,Monsoon,5/3/2021,1176,4.37,257852.93,219.2626956
VIS283,Singapore,Munnar,Wildlife,Domestic,Summer,4/4/2024,792,3.23,127923.66,161.5197727
VIS284,Malaysia,Rome,Adventure,International,Winter,10/8/2022,3229,4.45,698120.04,216.2031713
VIS285,Dubai,Bali,Adventure,International,Summer,4/12/2024,902,4.43,57290.49,63.51495565
VIS286,Thailand,Munnar,Hill Station,International,Monsoon,7/15/2023,2535,4.59,379583.41,149.7370454
VIS287,France,Rome,Adventure,Domestic,Monsoon,11/3/2022,1225,2.93,55786.03,45.53961633
VIS288,France,Munnar,Adventure,Domestic,Winter,4/9/2023,3714,4.45,652427.44,175.6670544
VIS289,Singapore,Rome,City Tourism,Domestic,Monsoon,4/1/2022,1080,2.69,81515.43,75.47725
VIS290,Indonesia,Alappuzha,Beach,International,Winter,5/13/2021,1629,2.92,444226.51,272.6989012
VIS291,Singapore,Bali,Beach,International,Monsoon,3/21/2024,3558,4.77,889755.86,250.0719112
VIS292,Dubai,Kochi,Wildlife,Domestic,Monsoon,7/18/2022,2302,3.88,333521.13,144.8832016
VIS293,Dubai,Bangkok,Hill Station,Domestic,Monsoon,5/5/2021,728,2.55,71589.54,98.33728022
VIS294,Indonesia,Rome,Wildlife,International,Summer,2/23/2023,2951,3.99,455373.66,154.3116435
VIS295,Indonesia,Kuala Lumpur,Heritage,Domestic,Winter,3/2/2021,2311,3.17,84133.21,36.40554305
VIS296,Singapore,Rome,Hill Station,Domestic,Winter,4/25/2021,1807,4.24,327417.18,181.1937908
VIS297,Dubai,Singapore,Hill Station,International,Monsoon,2/27/2021,2890,2.73,824564.53,285.3164464
VIS298,Indonesia,Kochi,Heritage,Domestic,Winter,4/22/2022,4938,4.51,401294,81.26650466
VIS299,Dubai,Munnar,,International,Winter,10/25/2022,497,3.49,12989.4,26.13561368
VIS300,Dubai,Alappuzha,City Tourism,International,Monsoon,7/26/2021,2767,2.94,289135.57,104.4942429
VIS301,Dubai,Bangkok,Heritage,International,Winter,2/25/2024,,4.26,241991.33,0
VIS302,India,Alappuzha,Wildlife,International,Monsoon,3/19/2024,3217,4.84,830667.84,258.211949
VIS303,France,Rome,Heritage,Domestic,Monsoon,10/16/2021,2722,4.27,622510.87,228.6961315
VIS304,France,Dubai,City Tourism,Domestic,Summer,11/19/2022,3668,2.5,85063.76,23.19077426
VIS305,Dubai,Bangkok,Adventure,International,Summer,3/2/2023,3599,3.7,810220.05,225.1236593
VIS306,Thailand,Kochi,Heritage,Domestic,Summer,3/29/2024,1857,3.35,121714.88,65.54382337
VIS307,Thailand,Rome,Wildlife,International,Monsoon,2/8/2023,1328,2.91,298741.33,224.9558208
VIS308,Malaysia,Dubai,Hill Station,International,Monsoon,6/9/2023,1296,3.85,45354.31,34.99560957
VIS309,India,Bangkok,Wildlife,International,Winter,7/31/2022,,2.72,211612.07,0
VIS310,France,Alappuzha,City Tourism,International,Winter,9/11/2023,1645,4.46,77572.16,47.15632827
VIS311,Italy,Munnar,City Tourism,International,Winter,8/23/2023,4016,2.97,1086591.83,270.5656947
VIS312,Italy,Dubai,Heritage,Domestic,Winter,4/2/2021,2166,2.71,310013.77,143.1273176
VIS313,France,Kuala Lumpur,Beach,International,Monsoon,12/6/2022,4445,4.67,604147.79,135.9162632
VIS314,Indonesia,Paris,Beach,International,Monsoon,8/31/2023,4701,3.79,1254523.36,266.8630845
VIS315,Indonesia,Alappuzha,Hill Station,Domestic,Winter,3/16/2024,1217,4.97,65327.25,53.67892358
VIS316,Dubai,Singapore,Heritage,International,Monsoon,6/11/2023,1664,3.47,497927.68,299.2353846
VIS317,Italy,Kuala Lumpur,Adventure,Domestic,Monsoon,3/25/2023,4532,3.55,504481.87,111.3155053
VIS318,Thailand,Munnar,Wildlife,Domestic,Summer,4/29/2023,1235,4.69,75947.47,61.49592713
VIS319,Indonesia,Kochi,Hill Station,International,Summer,6/25/2022,3147,4.23,639912.7,203.3405466
VIS320,Malaysia,Dubai,Beach,International,Summer,3/21/2021,3252,4.54,875050.7,269.0807811
VIS321,Indonesia,Munnar,Hill Station,Domestic,Summer,9/13/2022,2557,4.56,251856.99,98.49706296
VIS322,Thailand,Dubai,,Domestic,Summer,7/6/2022,3424,4.67,648485.59,189.394156
VIS323,Thailand,Paris,City Tourism,International,Winter,4/26/2021,4231,3.92,1022282.84,241.6173103
VIS324,France,Kochi,Hill Station,Domestic,Summer,12/22/2021,1589,3,421165.33,265.0505538
VIS325,Thailand,Kochi,Hill Station,International,Summer,1/25/2023,3812,4.68,615391.69,161.4353856
VIS326,Italy,Munnar,Heritage,Domestic,Summer,2/4/2024,2875,4.45,334620.45,116.3897217
VIS327,France,Paris,City Tourism,International,Monsoon,3/15/2022,1823,4.42,366908.59,201.2663686
VIS328,Dubai,Singapore,Beach,Domestic,Summer,1/19/2021,3893,4.28,1071448.29,275.2243231
VIS329,Malaysia,Bali,Heritage,Domestic,Summer,7/18/2022,3481,4.06,942429.35,270.7352341
VIS330,Malaysia,Kuala Lumpur,City Tourism,International,Summer,4/12/2024,848,3.34,18704.61,22.05732311
VIS331,Italy,Paris,Hill Station,Domestic,Monsoon,7/21/2022,2673,4.51,698234.77,261.2176468
VIS332,India,Bali,Heritage,International,Summer,4/8/2023,2628,3.96,553487.31,210.6116096
VIS333,France,Kuala Lumpur,City Tourism,International,Monsoon,3/17/2024,1565,2.92,181675.8,116.0867732
VIS334,Indonesia,Alappuzha,City Tourism,International,Monsoon,2/18/2024,1493,2.96,152673.49,102.2595378
VIS335,France,Paris,Adventure,International,Summer,11/19/2022,741,4.63,60933.16,82.23098516
VIS336,Thailand,Bali,Hill Station,Domestic,Monsoon,8/22/2023,449,2.64,117902.97,262.5901336
VIS337,Malaysia,Bangkok,Wildlife,International,Winter,11/5/2021,1135,4.45,338068.15,297.8574009
VIS338,Dubai,Rome,,Domestic,Winter,9/26/2023,2734,4.43,537748.21,196.689177
VIS339,Thailand,Alappuzha,Wildlife,International,Monsoon,3/26/2024,1307,3.69,205305.63,157.0815838
VIS340,Malaysia,Kochi,Heritage,Domestic,Winter,1/10/2021,319,3.12,54057.46,169.4591223
VIS341,Singapore,Kuala Lumpur,Wildlife,International,Winter,12/7/2022,2566,4.87,143954.2,56.10062354
VIS342,Malaysia,Bangkok,City Tourism,Domestic,Summer,7/23/2023,4272,4.38,798793.84,186.9835768
VIS343,France,Alappuzha,Hill Station,Domestic,Monsoon,12/4/2021,3314,4.28,84026.22,25.35492456
VIS344,Italy,Kuala Lumpur,Wildlife,Domestic,Monsoon,3/18/2021,3083,4.13,818327.96,265.4323581
VIS345,Singapore,Bali,Adventure,Domestic,Monsoon,2/10/2021,405,3.01,86317.62,213.1299259
VIS346,Thailand,Kuala Lumpur,Heritage,Domestic,Summer,1/20/2021,2476,4.3,341301.76,137.8440065
VIS347,Thailand,Bali,Hill Station,Domestic,Summer,8/30/2021,2325,3.39,120722.17,51.92351398
VIS348,Indonesia,Dubai,City Tourism,International,Summer,4/20/2023,,2.72,157653.29,0
VIS349,Dubai,Munnar,Wildlife,Domestic,Monsoon,8/15/2021,4713,4.11,977128.1,207.3261405
VIS350,India,Munnar,Hill Station,Domestic,Summer,7/25/2023,2435,3.56,228780.44,93.95500616
VIS351,India,Kochi,Hill Station,Domestic,Summer,8/26/2021,788,4.05,203578.9,258.3488579
VIS352,Dubai,Munnar,Adventure,International,Summer,7/10/2021,3062,4.63,759957.78,248.19
VIS353,India,Alappuzha,Beach,International,Monsoon,5/14/2023,1376,3.6,,0
VIS354,Dubai,Bali,Adventure,Domestic,Summer,2/17/2023,2947,4.14,563408.51,191.1803563
VIS355,France,Rome,Wildlife,Domestic,Summer,1/26/2021,4309,3.36,1012218.75,234.9080413
VIS356,India,Kochi,City Tourism,Domestic,Monsoon,2/28/2023,1227,4.67,312798.18,254.9292421
VIS357,Malaysia,Paris,Beach,Domestic,Monsoon,6/3/2021,4037,3.09,443171.64,109.7774684
VIS358,Indonesia,Munnar,Adventure,International,Summer,7/30/2023,3648,4.13,891400.33,244.3531606
VIS359,India,Munnar,Wildlife,International,Monsoon,7/30/2021,3314,3.64,448897.19,135.4547948
VIS360,France,Bali,Heritage,International,Monsoon,11/30/2022,2986,2.79,749746.01,251.0870764
VIS361,Italy,Kuala Lumpur,Wildlife,International,Monsoon,3/31/2022,27,3.73,3120.66,115.58
VIS362,France,Dubai,,International,Winter,4/19/2023,886,4.29,80804.09,91.20100451
VIS363,Thailand,Bali,Adventure,Domestic,Summer,,3405,3.88,112433.45,33.02010279
VIS364,Dubai,Singapore,Hill Station,Domestic,Winter,6/6/2023,4803,4.71,745526.22,155.2209494
VIS365,France,Paris,Adventure,International,Summer,10/30/2023,3161,3.53,433771.79,137.2261278
VIS366,Malaysia,Kuala Lumpur,City Tourism,Domestic,Winter,11/16/2023,2458,4.22,629397.55,256.0608421
VIS367,Malaysia,Munnar,Heritage,International,Monsoon,9/29/2021,1466,3.54,236158.18,161.0901637
VIS368,Singapore,Kochi,Wildlife,Domestic,Winter,12/30/2023,2352,2.64,624911.41,265.6936267
VIS369,Italy,Alappuzha,Beach,International,Winter,7/1/2022,1328,4.54,392276.69,295.3890738
VIS370,Singapore,Dubai,Wildlife,International,Monsoon,7/29/2021,4612,3.47,1209061.7,262.1556158
VIS371,Italy,Dubai,Wildlife,International,Winter,10/3/2022,4533,4.12,158947.89,35.06461284
VIS372,France,Paris,Adventure,Domestic,Monsoon,1/25/2024,4952,4.34,371456.17,75.01134289
VIS373,Italy,Kuala Lumpur,Heritage,Domestic,Winter,9/2/2021,3100,3.33,97270.51,31.37758387
VIS374,Malaysia,Singapore,Beach,International,Summer,11/14/2021,337,2.68,21243.45,63.03694362
VIS375,Dubai,Kuala Lumpur,Beach,Domestic,Summer,10/13/2022,4314,3.37,351976.52,81.58936486
VIS376,Italy,Dubai,Wildlife,International,Monsoon,3/13/2022,2728,2.52,307441.86,112.698629
VIS377,France,Kochi,City Tourism,International,Summer,12/10/2022,3660,3.46,319508.5,87.29740437
VIS378,Malaysia,Kuala Lumpur,Wildlife,International,Summer,1/12/2024,2326,2.98,62610.35,26.91760533
VIS379,Dubai,Kuala Lumpur,Wildlife,Domestic,Monsoon,11/19/2023,684,4.43,195281.53,285.4993129
VIS380,Singapore,Munnar,City Tourism,Domestic,Winter,5/19/2023,861,2.72,66781.12,77.56227642
VIS381,Thailand,Singapore,Hill Station,International,Summer,4/22/2021,1468,3.58,355814.05,242.3801431
VIS382,India,Singapore,Beach,Domestic,Monsoon,2/4/2021,3200,3.76,667275.66,208.5236438
VIS383,Italy,Bali,Adventure,International,Monsoon,8/17/2022,2478,3.05,470419.64,189.8384342
VIS384,Dubai,Paris,City Tourism,International,Winter,3/12/2023,4480,2.81,459620.99,102.593971
VIS385,Thailand,Paris,Hill Station,International,Winter,1/11/2021,4701,3.78,879384.9,187.0633695
VIS386,Italy,Dubai,Beach,Domestic,Monsoon,11/26/2021,1517,4.63,124121.9,81.82063283
VIS387,Thailand,Paris,City Tourism,Domestic,Summer,1/30/2024,3788,3.72,759527.58,200.5088648
VIS388,France,Munnar,Heritage,Domestic,Winter,11/9/2022,2935,4.04,164067.21,55.90024191
VIS389,Malaysia,Rome,Adventure,Domestic,Winter,9/19/2022,4795,4.28,300505.48,62.6705902
VIS390,Dubai,Rome,Adventure,International,Summer,6/13/2023,2276,3.88,580905.34,255.2308172
VIS391,Italy,Alappuzha,Wildlife,Domestic,Summer,12/26/2021,4979,4.32,213861.17,42.95263507
VIS392,Singapore,Singapore,Hill Station,Domestic,Monsoon,2/8/2021,4164,3.85,819705.96,196.8554179
VIS393,Italy,Alappuzha,Adventure,Domestic,Summer,11/1/2021,,3.1,390478.01,0
VIS394,Dubai,Alappuzha,Wildlife,Domestic,Monsoon,12/6/2021,4221,2.6,250321.31,59.30379294
VIS395,Malaysia,Dubai,Beach,Domestic,Monsoon,9/26/2023,1908,3.67,71742.95,37.60112683
VIS396,Malaysia,Munnar,City Tourism,International,Monsoon,7/21/2023,390,2.93,12157.59,31.17330769
VIS397,Thailand,Kuala Lumpur,Heritage,International,Winter,2/15/2023,3002,4.67,554019.31,184.55007
VIS398,India,Kuala Lumpur,Hill Station,International,Winter,9/25/2023,3959,3.2,1062627.84,268.4081435
VIS399,Thailand,Dubai,Adventure,International,Monsoon,11/4/2021,1541,3.7,98716.55,64.0600584
VIS400,India,Alappuzha,Wildlife,Domestic,Winter,11/27/2021,3376,3.93,88737.79,26.2848904
VIS401,Dubai,Kuala Lumpur,Adventure,Domestic,Monsoon,4/25/2021,1372,4.87,126653.03,92.31270408
VIS402,Indonesia,Bali,Hill Station,Domestic,Summer,3/20/2022,3689,4.55,700272.73,189.8272513
VIS403,Malaysia,Bali,Wildlife,Domestic,Winter,1/8/2022,4194,2.54,394511.95,94.06579638
VIS404,Dubai,Singapore,Beach,Domestic,Summer,12/7/2023,4141,4.69,876330.81,211.622992
VIS405,Thailand,Bali,City Tourism,Domestic,Monsoon,12/25/2023,,4.84,953347.88,0
VIS406,India,Kuala Lumpur,Adventure,Domestic,Summer,6/3/2023,4286,3.97,590574.48,137.7915259
VIS407,Italy,Bali,Hill Station,Domestic,Summer,3/25/2024,810,3.14,112701,139.137037
VIS408,Thailand,Kuala Lumpur,Beach,International,Monsoon,1/12/2021,68,3.52,12364.88,181.8364706
VIS409,Italy,Paris,Wildlife,International,Monsoon,8/7/2021,1277,4.2,177886.16,139.300047
VIS410,Indonesia,Alappuzha,Heritage,International,Summer,2/22/2022,3395,4.44,592730.96,174.5893844
VIS411,Thailand,Dubai,Adventure,Domestic,Winter,3/27/2023,1141,3.35,295975.06,259.399702
VIS412,India,Munnar,Hill Station,International,Monsoon,2/2/2024,436,3.05,28342.9,65.00665138
VIS413,Singapore,Bangkok,Wildlife,International,Monsoon,6/13/2021,4999,4.43,152826.9,30.5714943
VIS414,France,Kuala Lumpur,Heritage,Domestic,Winter,12/25/2021,4059,4.25,580080.51,142.9121729
VIS415,India,Alappuzha,Beach,International,Summer,12/14/2021,305,3.97,36821.8,120.7272131
VIS416,Thailand,Munnar,Wildlife,International,Monsoon,11/27/2023,135,3.37,30555.79,226.3391852
VIS417,France,Bali,Adventure,Domestic,Summer,7/21/2022,1863,3.9,353563.41,189.7817552
VIS418,Thailand,Kuala Lumpur,Heritage,International,Monsoon,10/28/2023,2420,3.71,278760.89,115.1904504
VIS419,Indonesia,Bali,Wildlife,Domestic,Summer,5/14/2022,2792,4.08,807297.99,289.1468446
VIS420,Singapore,Rome,Wildlife,Domestic,Monsoon,3/28/2022,1893,2.73,461977.55,244.0451928
VIS421,Dubai,Bali,Heritage,International,Winter,12/2/2022,632,4.87,110773.43,175.2744146
VIS422,France,Dubai,Heritage,Domestic,Winter,1/25/2022,4097,4.05,927525.69,226.3914303
VIS423,Thailand,Bali,Wildlife,Domestic,Monsoon,11/16/2021,883,3.43,47298.76,53.56597961
VIS424,Italy,Bali,Hill Station,International,Summer,10/8/2022,4043,2.64,1097569.12,271.4739352
VIS425,India,Kuala Lumpur,Heritage,International,Monsoon,5/17/2023,3928,2.8,1112029.52,283.1032383
VIS426,India,Kochi,City Tourism,Domestic,Summer,11/28/2023,3778,4.03,409468.53,108.3823531
VIS427,France,Paris,Adventure,International,Summer,6/16/2022,1543,3.55,267861.33,173.5977511
VIS428,Italy,Bali,Hill Station,Domestic,Monsoon,2/2/2023,3000,4.3,777633.91,259.2113033
VIS429,Singapore,Dubai,Hill Station,Domestic,Summer,4/28/2022,4559,3.75,642915.88,141.0212503
VIS430,Indonesia,Paris,Heritage,Domestic,Summer,11/25/2023,4384,3.04,972182.22,221.7568932
VIS431,Thailand,Bali,City Tourism,International,Summer,6/5/2022,3913,4.83,997470.96,254.9120777
VIS432,Thailand,Rome,City Tourism,Domestic,Monsoon,6/12/2022,2829,2.94,72291.96,25.55389183
VIS433,Indonesia,Bali,Beach,International,Monsoon,8/6/2022,2919,2.86,324082.79,111.0252792
VIS434,Singapore,Munnar,Beach,Domestic,Summer,12/10/2021,2773,3.23,382975.19,138.1086152
VIS435,Italy,Bali,Heritage,International,Summer,7/2/2022,4969,2.81,996286.5,200.5004025
VIS436,Thailand,Dubai,Hill Station,International,Winter,4/26/2022,2071,3.68,586760.8,283.3224529
VIS437,Thailand,Munnar,Heritage,Domestic,Winter,4/21/2021,225,3.27,53068.82,235.8614222
VIS438,Dubai,Alappuzha,Wildlife,Domestic,Winter,5/22/2022,2337,4.79,336726.46,144.0849208
VIS439,Italy,Kuala Lumpur,Adventure,Domestic,Monsoon,9/3/2023,3837,3.64,1124221.17,292.9948319
VIS440,Italy,Rome,Adventure,Domestic,Winter,3/1/2024,3573,3.15,595150.13,166.5687462
VIS441,Dubai,Rome,Heritage,International,Monsoon,,96,4.87,1922.48,20.02583333
VIS442,Singapore,Paris,Wildlife,,Winter,9/5/2023,2464,4.71,55580.76,22.55712662
VIS443,Singapore,Bangkok,Hill Station,International,Winter,6/15/2023,3243,4.41,291775.67,89.97091274
VIS444,Italy,Bangkok,Hill Station,Domestic,Winter,7/11/2022,2342,3.64,472072.19,201.5679718
VIS445,Indonesia,Dubai,,Domestic,Winter,7/17/2023,2239,2.96,483920.28,216.1323269
VIS446,Indonesia,Kochi,Hill Station,Domestic,Winter,7/29/2021,2321,3.55,,0
VIS447,India,Rome,Beach,Domestic,Winter,10/18/2023,3052,3.86,457286.2,149.8316514
VIS448,Italy,Bangkok,Beach,Domestic,Monsoon,1/7/2022,1584,3.61,428940.41,270.7957134
VIS449,Thailand,Kuala Lumpur,City Tourism,Domestic,Summer,3/10/2021,1641,4.84,244564.3,149.033699
VIS450,Thailand,Paris,Adventure,International,Winter,11/21/2021,355,4.17,81125.62,228.5228732
VIS451,Malaysia,Kochi,Hill Station,International,Monsoon,8/20/2021,1943,2.52,383187.79,197.2145085
VIS452,Indonesia,Singapore,Hill Station,International,Winter,3/28/2021,4770,4.21,1141809.53,239.3730671
VIS453,Dubai,Kuala Lumpur,Beach,Domestic,Summer,11/25/2022,501,4.47,18405.26,36.73704591
VIS454,India,Bangkok,Heritage,Domestic,Summer,12/13/2022,3603,3.59,811730.22,225.2928726
VIS455,France,Singapore,Hill Station,International,Summer,8/27/2022,4456,4.58,958800.09,215.1705768
VIS456,Dubai,Bali,Heritage,International,Monsoon,2/10/2024,,4.1,51974.64,0
VIS457,Malaysia,Singapore,Hill Station,International,Monsoon,2/16/2023,1529,4.55,408581.01,267.2210661
VIS458,Dubai,Singapore,Heritage,International,Summer,1/24/2022,4303,3.81,909235.82,211.3027702
VIS459,Dubai,Alappuzha,Beach,Domestic,Winter,5/17/2021,368,3.93,93418.32,253.8541304
VIS460,Italy,Kochi,Heritage,Domestic,Monsoon,3/7/2023,,4.8,672766.22,0
VIS461,India,Rome,Wildlife,International,Summer,10/4/2023,665,4.04,100452.61,151.0565564
VIS462,Italy,Munnar,Hill Station,Domestic,Winter,12/20/2023,343,2.97,77382.2,225.6040816
VIS463,Dubai,Kuala Lumpur,City Tourism,International,Monsoon,12/14/2023,2047,3.39,367657.06,179.6077479
VIS464,Dubai,Alappuzha,Wildlife,International,Monsoon,7/29/2023,3508,5,937305.06,267.1907241
VIS465,Malaysia,Rome,Adventure,International,Monsoon,6/27/2023,2896,3.86,789727.01,272.6957907
VIS466,Italy,Rome,Adventure,International,Summer,,4517,3.21,1261693.58,279.3211379
VIS467,Italy,Kochi,Heritage,Domestic,Winter,2/3/2021,4250,4.55,245751.99,57.82399765
VIS468,Dubai,Munnar,Beach,International,Summer,7/20/2022,4545,4.72,741544.1,163.1560176
VIS469,Italy,Munnar,Wildlife,International,Monsoon,5/27/2022,1918,4.31,175973.19,91.74827424
VIS470,Thailand,Singapore,City Tourism,International,Winter,9/16/2023,1426,2.7,223479,156.7173913
VIS471,Singapore,Bangkok,Beach,Domestic,Monsoon,4/25/2021,2749,2.53,322788.84,117.4204583
VIS472,India,Rome,Wildlife,Domestic,Summer,2/23/2023,453,2.63,47718.73,105.3393598
VIS473,Thailand,Dubai,Adventure,International,Summer,3/16/2023,3660,3.69,844710.64,230.7952568
VIS474,Thailand,Bangkok,Wildlife,International,Monsoon,4/11/2021,4500,3.9,592981.04,131.7735644
VIS475,France,Kuala Lumpur,Wildlife,Domestic,Winter,9/27/2023,3248,3.31,658140.82,202.6295628
VIS476,Singapore,Bangkok,Heritage,International,Winter,3/25/2024,743,2.56,38270.71,51.50835801
VIS477,Indonesia,Singapore,Hill Station,International,Winter,9/17/2022,1396,4.21,413973.38,296.5425358
VIS478,India,Dubai,Wildlife,Domestic,Summer,11/16/2021,712,2.78,36642.43,51.46408708
VIS479,France,Kuala Lumpur,Hill Station,Domestic,Monsoon,7/11/2023,3869,3.71,102023.49,26.36947273
VIS480,India,Paris,Hill Station,Domestic,Summer,10/17/2021,160,3.18,20071.98,125.449875
VIS481,Italy,Rome,Beach,Domestic,Summer,8/11/2023,78,3.08,3014.5,38.6474359
VIS482,Thailand,Rome,Adventure,Domestic,Winter,2/19/2023,4175,3.9,1225159.36,293.4513437
VIS483,Italy,Rome,Adventure,International,Monsoon,2/14/2021,335,3.38,29905.38,89.26979104
VIS484,Italy,Kochi,City Tourism,International,Summer,9/12/2022,1944,2.57,581019.68,298.8784362
